order,id,date,time,title,url,visitCount,typedCount,transition
2539,3765,3/23/2025,20:23:32,Machine Learning (2.24-25.PKN24/M): Paper review - Редагувати відповідь | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=93344&action=editsubmission,1,0,form_submit
2540,3764,3/23/2025,20:12:52,ctgan - Google Search,https://www.google.com/search?q=ctgan&oq=ctgan&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORiABDIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiABNIBCDEzNDRqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,1,0,generated
2541,3763,3/23/2025,20:10:26,dbn deep learning - Google Search,https://www.google.com/search?q=dbn+deep+learning&sca_esv=cc119ad25892de9d&ei=e07gZ7_xHYG7wPAP7_utyQo&ved=0ahUKEwj_mq-s5qCMAxWBHRAIHe99K6kQ4dUDCBA&uact=5&oq=dbn+deep+learning&gs_lp=Egxnd3Mtd2l6LXNlcnAiEWRibiBkZWVwIGxlYXJuaW5nMgUQABiABDIGEAAYFhgeMgYQABgWGB4yCxAAGIAEGIYDGIoFMgsQABiABBiGAxiKBTIIEAAYgAQYogRIhx5QmQRY0RxwAngAkAEAmAF4oAGODaoBAzguObgBA8gBAPgBAZgCE6AC7Q2oAgbCAgoQABiABBiwAxgKwgIIEAAYgAQYsAPCAgcQABiwAxgewgIJEC4YsAMYChgewgIUEAAYgAQYkQIYtAIYigUY6gLYAQHCAgsQABiABBiRAhiKBcICBRAuGIAEwgILEC4YgAQY0QMYxwHCAgcQABiABBgKwgIaEC4YgAQY0QMYxwEYlwUY3AQY3gQY4ATYAQLCAgsQLhiABBjHARivAcICFBAuGIAEGJcFGNwEGN4EGN8E2AECwgIFEAAY7wWYAwPxBaje500DnRMLiAYBkAYIugYECAEYB7oGBggCEAEYFJIHBDguMTGgB-prsgcENi4xMbgH4g0&sclient=gws-wiz-serp,1,0,form_submit
2542,3762,3/23/2025,20:10:03,stacked cae - Google Search,https://www.google.com/search?q=stacked+cae&oq=stacked+cae&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIJCAEQABgKGIAEMgcIAhAAGIAEMgkIAxAAGAoYgAQyBwgEEAAYgAQyCQgFEAAYChiABDIJCAYQABgKGIAEMggIBxAAGBYYHjIKCAgQLhgKGBYYHjIICAkQABgWGB7SAQgxOTg1ajBqN6gCCLACAQ&sourceid=chrome&ie=UTF-8,1,0,generated
2543,3761,3/23/2025,20:02:35,CIFAR-10 and CIFAR-100 datasets,https://www.cs.toronto.edu/~kriz/cifar.html,1,0,link
2544,3760,3/23/2025,20:02:33,cifar-10 dataset - Google Search,https://www.google.com/search?sca_esv=cc119ad25892de9d&q=cifar-10+dataset&source=lnms&fbs=ABzOT_DY5pxqH9RZh1DiWIFQdJgfgkbMVlw57oASL5ZkU6k7veXMpOVwTaa632shyayu81wN4Hfrc-oPT0k8RnfsWe9nOTQd_ov0xV2AlMlTlirUE6dyboRV99fTbEiuDvZe3dLj-c0RjWPHfSmIFkBCbra3r1LCOR88DOlC3XNJTS05PyWPv8KtId-0sdwfpwDRiby0CKx582ACzaO18PL3jG5ARDCmyVU6QhyhQNrg-ypP_geMhn8&sa=X&ved=2ahUKEwigkbfU5KCMAxUPIRAIHbBOOygQ0pQJegQIExAB&biw=2560&bih=1353&dpr=1,1,0,link
2545,3759,3/23/2025,20:02:30,cifar-10 dataset - Google Search,https://www.google.com/search?q=cifar-10+dataset&sca_esv=cc119ad25892de9d&udm=2&biw=2560&bih=1353&ei=ZkzgZ8NV9oPV8g_O8Jn5Ag&oq=cifar-10+&gs_lp=EgNpbWciCWNpZmFyLTEwICoCCAAyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAESNUkUJ8QWOAacAV4AJABAJgBT6ABjgWqAQE5uAEDyAEA-AEBmAIOoALGBcICChAAGIAEGEMYigWYAwCIBgGSBwIxNKAH8SmyBwE5uAe6BQ&sclient=img,1,0,form_submit
2546,3758,3/23/2025,20:01:15,hw3-411.pdf,https://www.cs.toronto.edu/~urtasun/courses/CSC411/hw3-411.pdf,1,0,link
2547,3757,3/23/2025,20:01:10,toronto face database - Google Search,https://www.google.com/search?sca_esv=cc119ad25892de9d&q=toronto+face+database&udm=2&fbs=ABzOT_CWdhQLP1FcmU5B0fn3xuWpA-dk4wpBWOGsoR7DG5zJBr9f-W3h_R3HVJ-z4uJntm7S42ilFcJ4Lp_1EvpfsHF6mD9LSSQfgPWPNd38tgNjqos2B4SY3WAZaaKkV9zXw-aASK7XMrDrxaJJEYesOr2-Rn4WPgBb_Tr7s7XuMReOKma96m6cMWd1SI0MQ4UNQEgSp0jgIfMZJlVwkZBOBaI1VWde1w&sa=X&ved=2ahUKEwi11uui5KCMAxVYJBAIHaqyM9MQtKgLegQIEBAB&biw=2560&bih=1353&dpr=1,1,0,link
2548,3754,3/23/2025,20:00:53,toronto face database - Google Search,https://www.google.com/search?q=toronto+face+database&sca_esv=cc119ad25892de9d&ei=EUzgZ6bNF7CWxc8Pot6i8AU&oq=toronto+face+dataset&gs_lp=Egxnd3Mtd2l6LXNlcnAiFHRvcm9udG8gZmFjZSBkYXRhc2V0KgIIATIGEAAYBxgeMggQABiABBiiBEiqMlDZBliIK3AFeAGQAQCYAXugAZUKqgEEMTMuMrgBA8gBAPgBAZgCFKAC8QrCAgoQABiwAxjWBBhHwgINEAAYgAQYsAMYQxiKBcICCBAAGAcYChgewgIHEAAYgAQYDcICCBAAGAUYDRgewgIIEAAYCBgNGB7CAgsQABiABBiGAxiKBcICBRAAGO8FwgIEEAAYHpgDAIgGAZAGCpIHBDE3LjOgB_NHsgcEMTIuM7gH1go&sclient=gws-wiz-serp,2,0,form_submit
2549,3756,3/23/2025,20:00:48,Toronto Faces Dataset | Kaggle,https://www.kaggle.com/discussions/general/50987,1,0,link
2550,3754,3/23/2025,20:00:46,toronto face database - Google Search,https://www.google.com/search?q=toronto+face+database&sca_esv=cc119ad25892de9d&ei=EUzgZ6bNF7CWxc8Pot6i8AU&oq=toronto+face+dataset&gs_lp=Egxnd3Mtd2l6LXNlcnAiFHRvcm9udG8gZmFjZSBkYXRhc2V0KgIIATIGEAAYBxgeMggQABiABBiiBEiqMlDZBliIK3AFeAGQAQCYAXugAZUKqgEEMTMuMrgBA8gBAPgBAZgCFKAC8QrCAgoQABiwAxjWBBhHwgINEAAYgAQYsAMYQxiKBcICCBAAGAcYChgewgIHEAAYgAQYDcICCBAAGAUYDRgewgIIEAAYCBgNGB7CAgsQABiABBiGAxiKBcICBRAAGO8FwgIEEAAYHpgDAIgGAZAGCpIHBDE3LjOgB_NHsgcEMTIuM7gH1go&sclient=gws-wiz-serp,2,0,form_submit
2551,3753,3/23/2025,19:59:47,mnist dataset - Google Search,https://www.google.com/search?q=mnist+dataset&oq=mnist+dataset&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORiABDIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiABNIBCDM2MzlqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,1,0,generated
2552,3752,3/23/2025,19:34:36,Tutorial: Create a REST API with a Lambda proxy integration - Amazon API Gateway,https://docs.aws.amazon.com/apigateway/latest/developerguide/api-gateway-create-api-as-simple-proxy-for-lambda.html,1,0,link
2553,3751,3/23/2025,19:34:28,how to make api with aws lambda - Google Search,https://www.google.com/search?q=how+to+make+api+with+aws+lambda&oq=how+to+make+api+with+aws+lambda&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yDQgCEAAYhgMYgAQYigUyDQgDEAAYhgMYgAQYigUyBwgEEAAY7wUyBwgFEAAY7wUyCggGEAAYogQYiQUyBwgHEAAY7wXSAQg2MzQzajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,1,0,generated
2554,3550,3/23/2025,17:32:38,🎓Data Streaming with Kafka — Школа цілісного розвитку УКУ,https://study.ucu.edu.ua/course/data-streaming-with-kafka/lesson/syllabus-1,4,0,reload
2555,3176,3/23/2025,17:32:28,Machine Learning (2.24-25.PKN24/M): Paper review | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=93344,3,0,link
2556,3176,3/23/2025,17:32:21,Machine Learning (2.24-25.PKN24/M): Paper review | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=93344,3,0,reload
2557,3748,3/23/2025,15:21:59,Just a moment...,https://www.researchgate.net/publication/51077935_Quickly_Generating_Representative_Samples_from_an_RBM-Derived_Process/citation/download,1,0,link
2558,3745,3/23/2025,15:21:57,Download citation of Quickly Generating Representative Samples from an RBM-Derived Process,https://www.researchgate.net/publication/51077935_Quickly_Generating_Representative_Samples_from_an_RBM-Derived_Process/citation/download?_tp=eyJjb250ZXh0Ijp7ImZpcnN0UGFnZSI6InB1YmxpY2F0aW9uIiwicGFnZSI6InB1YmxpY2F0aW9uIn19,4,0,form_submit
2559,3747,3/23/2025,15:21:56,Один момент…,https://www.researchgate.net/publication/51077935_Quickly_Generating_Representative_Samples_from_an_RBM-Derived_Process/citation/download?_tp=eyJjb250ZXh0Ijp7ImZpcnN0UGFnZSI6InB1YmxpY2F0aW9uIiwicGFnZSI6InB1YmxpY2F0aW9uIn19&__cf_chl_tk=sHnsmTjnABBP.dRj4b8t3ttfg15Xbil_Dy3VdaF5y8o-1742736111-1.0.1.1-p7a18UU4cxRyPl3i97SMmUz96rMiY22QNvAdlE5UHX0,1,0,link
2560,3745,3/23/2025,15:21:51,Download citation of Quickly Generating Representative Samples from an RBM-Derived Process,https://www.researchgate.net/publication/51077935_Quickly_Generating_Representative_Samples_from_an_RBM-Derived_Process/citation/download?_tp=eyJjb250ZXh0Ijp7ImZpcnN0UGFnZSI6InB1YmxpY2F0aW9uIiwicGFnZSI6InB1YmxpY2F0aW9uIn19,4,0,link
2561,3746,3/23/2025,15:21:51,Just a moment...,https://www.researchgate.net/publication/51077935_Quickly_Generating_Representative_Samples_from_an_RBM-Derived_Process/citation/download?_tp=eyJjb250ZXh0Ijp7ImZpcnN0UGFnZSI6InB1YmxpY2F0aW9uIiwicGFnZSI6InB1YmxpY2F0aW9uIn19&__cf_chl_rt_tk=sHnsmTjnABBP.dRj4b8t3ttfg15Xbil_Dy3VdaF5y8o-1742736111-1.0.1.1-p7a18UU4cxRyPl3i97SMmUz96rMiY22QNvAdlE5UHX0,1,0,link
2562,3745,3/23/2025,15:21:51,Download citation of Quickly Generating Representative Samples from an RBM-Derived Process,https://www.researchgate.net/publication/51077935_Quickly_Generating_Representative_Samples_from_an_RBM-Derived_Process/citation/download?_tp=eyJjb250ZXh0Ijp7ImZpcnN0UGFnZSI6InB1YmxpY2F0aW9uIiwicGFnZSI6InB1YmxpY2F0aW9uIn19,4,0,link
2563,3745,3/23/2025,15:21:51,Download citation of Quickly Generating Representative Samples from an RBM-Derived Process,https://www.researchgate.net/publication/51077935_Quickly_Generating_Representative_Samples_from_an_RBM-Derived_Process/citation/download?_tp=eyJjb250ZXh0Ijp7ImZpcnN0UGFnZSI6InB1YmxpY2F0aW9uIiwicGFnZSI6InB1YmxpY2F0aW9uIn19,4,0,link
2564,3744,3/23/2025,15:21:47,(PDF) Quickly Generating Representative Samples from an RBM-Derived Process,https://www.researchgate.net/publication/51077935_Quickly_Generating_Representative_Samples_from_an_RBM-Derived_Process,1,0,link
2565,3743,3/23/2025,15:21:42,"Breuleux, O., Bengio, Y., and Vincent, P. (2011). Quickly generating representative samples from an RBM-derived process. Neural Computation, 2 arxiv - Google Search",https://www.google.com/search?q=Breuleux%2C+O.%2C+Bengio%2C+Y.%2C+and+Vincent%2C+P.+(2011).+Quickly+generating+representative+samples+from+an+RBM-derived+process.+Neural+Computation%2C+2+arxiv&oq=Breuleux%2C+O.%2C+Bengio%2C+Y.%2C+and+Vincent%2C+P.+(2011).+Quickly+generating+representative+samples+from+an+RBM-derived+process.+Neural+Computation%2C+2+arxiv&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRiPAjIHCAIQIRiPAtIBCDE1NjFqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,1,0,generated
2566,3742,3/23/2025,14:29:09,[1312.6114] Auto-Encoding Variational Bayes,https://arxiv.org/abs/1312.6114,1,0,link
2567,3741,3/23/2025,14:29:07,"Kingma, D. P. and Welling, M. (2014). Auto-encoding variational bayes. arxiv - Google Search",https://www.google.com/search?q=Kingma%2C+D.+P.+and+Welling%2C+M.+(2014).+Auto-encoding+variational+bayes.+arxiv&oq=Kingma%2C+D.+P.+and+Welling%2C+M.+(2014).+Auto-encoding+variational+bayes.+arxiv&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRiPAtIBCDY1NTJqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,1,0,generated
2568,3740,3/23/2025,14:23:24,Deep Boltzmann Machines,https://proceedings.mlr.press/v5/salakhutdinov09a,1,0,link
2569,3738,3/23/2025,14:23:22,"Salakhutdinov, R. and Hinton, G. E. (2009). Deep... - Google Scholar","https://scholar.google.com.ua/scholar?q=Salakhutdinov,+R.+and+Hinton,+G.+E.+(2009).+Deep+Boltzmann+machines+arxiv&hl=en&as_sdt=0&as_vis=1&oi=scholart",1,0,link
2570,3737,3/23/2025,14:23:17,"Salakhutdinov, R. and Hinton, G. E. (2009). Deep Boltzmann machines arxiv - Google Search",https://www.google.com/search?q=Salakhutdinov%2C+R.+and+Hinton%2C+G.+E.+(2009).+Deep+Boltzmann+machines+arxiv&oq=Salakhutdinov%2C+R.+and+Hinton%2C+G.+E.+(2009).+Deep+Boltzmann+machines+arxiv&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRiPAtIBCDIwMjNqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,1,0,generated
2571,3736,3/23/2025,14:22:58,[2305.08337] Neural Boltzmann Machines,https://arxiv.org/abs/2305.08337,1,0,link
2572,3735,3/23/2025,14:22:55,boltzman machine paper arxiv\ - Google Search,https://www.google.com/search?q=boltzman+machine+paper+arxiv%5C&oq=boltzman+machine+paper+arxiv%5C&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQIRiPAjIHCAIQIRiPAtIBCDUyMjhqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,1,0,generated
2573,3734,3/23/2025,14:14:43,[1406.2661] Generative Adversarial Networks,https://arxiv.org/abs/1406.2661,2,0,link
2574,3734,3/23/2025,14:02:07,[1406.2661] Generative Adversarial Networks,https://arxiv.org/abs/1406.2661,2,0,link
2575,3733,3/23/2025,14:02:05,generative adversarial nets arxiv - Google Search,https://www.google.com/search?q=generative+adversarial+nets+arxiv&oq=generative+adversarial+nets+arxiv&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yBwgCEAAY7wUyBwgDEAAY7wUyCggEEAAYgAQYogTSAQg5MjE5ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,1,0,generated
2576,3732,3/23/2025,13:58:15,ICML 2025 Peer Review FAQ,https://icml.cc/Conferences/2025/PeerReviewFAQ,1,0,link
2577,3730,3/23/2025,13:58:14,icml printAffiliationsAndNotice how to remove notice - Google Search,https://www.google.com/search?q=icml+printAffiliationsAndNotice+how+to+remove+notice&oq=icml+printAffiliationsAndNotice+how+to+remove+notice&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIJCAEQIRgKGKABMgcIAhAhGI8C0gEINjM4NWowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,2,0,generated
2578,3731,3/23/2025,13:58:08,Can I get some help cleaning up my equations? - TeX - LaTeX Stack Exchange,https://tex.stackexchange.com/questions/518697/can-i-get-some-help-cleaning-up-my-equations,1,0,link
2579,3730,3/23/2025,13:58:04,icml printAffiliationsAndNotice how to remove notice - Google Search,https://www.google.com/search?q=icml+printAffiliationsAndNotice+how+to+remove+notice&oq=icml+printAffiliationsAndNotice+how+to+remove+notice&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIJCAEQIRgKGKABMgcIAhAhGI8C0gEINjM4NWowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,2,0,generated
2580,3729,3/23/2025,13:46:48,Handouts | Hunter College,https://hunter.cuny.edu/rockowitz-writing-center/handouts/#the-writing-process,1,0,link
2581,3725,3/23/2025,13:41:17,ICML2025 Template (1) - Online LaTeX Editor Overleaf,https://www.overleaf.com/project/67dff35cabe513492935e698,1,0,form_submit
2582,3709,3/23/2025,13:41:15,"Overleaf, Online LaTeX Editor",https://www.overleaf.com/project/new/template/41208?id=1033837076&latexEngine=pdflatex&mainFile=example_paper.tex&templateName=ICML2025+Template&texImage=texlive-full%3A2024.1,2,0,link
2583,3702,3/23/2025,13:41:13,"ICML2025 Template - Overleaf, Online LaTeX Editor",https://www.overleaf.com/latex/templates/icml2021-template/dsftnbmjgyhv,3,0,link
2584,3699,3/23/2025,11:10:52,Summary Essay.docx - Google Docs,https://docs.google.com/document/d/1CaouEZHmkNQGUQcA9FUAMn73QWTkdcqF/edit?tab=t.0,3,0,link
2585,3723,3/23/2025,11:10:51,Summary Essay.docx - Google Docs,https://docs.google.com/document/d/1CaouEZHmkNQGUQcA9FUAMn73QWTkdcqF/edit?tab=t.0#heading=h.3znysh7,1,0,link
2586,3699,3/23/2025,11:10:49,Summary Essay.docx - Google Docs,https://docs.google.com/document/d/1CaouEZHmkNQGUQcA9FUAMn73QWTkdcqF/edit?tab=t.0,3,0,link
2587,3179,3/23/2025,11:10:47,Summary Essay.docx - Google Docs,https://docs.google.com/document/d/1CaouEZHmkNQGUQcA9FUAMn73QWTkdcqF/edit?tab=t.0#heading=h.1fob9te,2,0,link
2588,3722,3/23/2025,11:06:43,Generative Adversarial Nets,https://datascienceassn.org/sites/default/files/Generative%20Adversarial%20Nets.pdf,1,0,link
2589,3719,3/23/2025,11:06:16,1512.03385,https://arxiv.org/pdf/1512.03385,1,0,link
2590,3718,3/23/2025,11:06:13,[1512.03385] Deep Residual Learning for Image Recognition,https://arxiv.org/abs/1512.03385,1,0,link
2591,3716,3/23/2025,11:06:06,BERT: Pre-training of Deep Bidirectional Transformers for Language Understanding,https://aclanthology.org/N19-1423.pdf,1,0,link
2592,3713,3/23/2025,11:05:50,1603.02754,https://arxiv.org/pdf/1603.02754,1,0,link
2593,3710,3/23/2025,11:02:30,ICML2025 Template - Online LaTeX Editor Overleaf,https://www.overleaf.com/project/67dfce23b60515d86d563f98,1,0,form_submit
2594,3709,3/23/2025,11:02:26,"Overleaf, Online LaTeX Editor",https://www.overleaf.com/project/new/template/41208?id=1033837076&latexEngine=pdflatex&mainFile=example_paper.tex&templateName=ICML2025+Template&texImage=texlive-full%3A2024.1,2,0,link
2595,3702,3/23/2025,11:02:23,"ICML2025 Template - Overleaf, Online LaTeX Editor",https://www.overleaf.com/latex/templates/icml2021-template/dsftnbmjgyhv,3,0,link
2596,1117,3/23/2025,11:02:17,"Your Projects - Overleaf, Online LaTeX Editor",https://www.overleaf.com/project,13,2,link
2597,3705,3/23/2025,11:02:14,Sign in - Google Accounts,https://accounts.google.com/o/oauth2/v2/auth/oauthchooseaccount?response_type=code&redirect_uri=https%3A%2F%2Fwww.overleaf.com%2Fusers%2Fauth%2Fgoogle_oauth2%2Fcallback&scope=email%20profile&state=bCkIJqzpU0jyQNQxFBLLH0Oa&client_id=47304055603.apps.googleusercontent.com&service=lso&o2v=2&ddm=1&flowName=GeneralOAuthFlow,1,0,link
2598,3704,3/23/2025,11:02:14,Sign in - Google Accounts,https://accounts.google.com/o/oauth2/v2/auth?response_type=code&redirect_uri=https%3A%2F%2Fwww.overleaf.com%2Fusers%2Fauth%2Fgoogle_oauth2%2Fcallback&scope=email%20profile&state=bCkIJqzpU0jyQNQxFBLLH0Oa&client_id=47304055603.apps.googleusercontent.com&service=lso&o2v=2&ddm=1,1,0,link
2599,3703,3/23/2025,11:02:10,Sign in - Google Accounts,https://accounts.google.com/o/oauth2/v2/auth?response_type=code&redirect_uri=https%3A%2F%2Fwww.overleaf.com%2Fusers%2Fauth%2Fgoogle_oauth2%2Fcallback&scope=email%20profile&state=bCkIJqzpU0jyQNQxFBLLH0Oa&client_id=47304055603.apps.googleusercontent.com,1,0,link
2600,1110,3/23/2025,11:02:09,"Log in to Overleaf - Overleaf, Online LaTeX Editor",https://www.overleaf.com/login,6,0,link
2601,3702,3/23/2025,11:02:01,"ICML2025 Template - Overleaf, Online LaTeX Editor",https://www.overleaf.com/latex/templates/icml2021-template/dsftnbmjgyhv,3,0,link
2602,3701,3/23/2025,10:59:55,A:\Summary.PDF,https://courses.washington.edu/ordinary/summary.pdf,1,0,link
2603,3699,3/23/2025,10:59:53,Summary Essay.docx - Google Docs,https://docs.google.com/document/d/1CaouEZHmkNQGUQcA9FUAMn73QWTkdcqF/edit?tab=t.0,3,0,link
2604,3698,3/23/2025,10:58:01,Summary Essay 2024.docx,file:///Users/shevdan/Downloads/Summary%20Essay.pdf,1,0,link
2605,3179,3/23/2025,10:57:56,Summary Essay.docx - Google Docs,https://docs.google.com/document/d/1CaouEZHmkNQGUQcA9FUAMn73QWTkdcqF/edit?tab=t.0#heading=h.1fob9te,2,0,link
2606,3178,3/23/2025,10:57:56,Summary Essay.docx - Google Docs,https://docs.google.com/document/u/1/d/1CaouEZHmkNQGUQcA9FUAMn73QWTkdcqF/edit#heading=h.1fob9te,1,0,link
2607,3176,3/23/2025,10:57:45,Machine Learning (2.24-25.PKN24/M): Paper review | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=93344,3,0,link
2608,2887,3/23/2025,10:57:42,Machine Learning (2.24-25.PKN24/M): Звіт про діяльність (grade) | LMS Moodle at UCU,https://learn.ucu.edu.ua/course/user.php?mode=grade&id=7221&user=20995,19,0,link
2609,719,3/23/2025,10:57:31,Оцінки - Шевчук Богдан | LMS Moodle at UCU,https://learn.ucu.edu.ua/grade/report/overview/index.php,77,0,link
2610,3154,3/23/2025,10:57:13,Увійдіть на сайт | LMS Moodle at UCU,https://learn.ucu.edu.ua/course/user.php?mode=grade&id=7240&user=20995,12,0,link
2611,3519,3/23/2025,10:57:06,Communications (2.24-25.PKN24/M): CULTURE QUIZ (20 p.) | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=97305,6,0,link
2612,3154,3/23/2025,10:57:03,Увійдіть на сайт | LMS Moodle at UCU,https://learn.ucu.edu.ua/course/user.php?mode=grade&id=7240&user=20995,12,0,link
2613,719,3/23/2025,10:56:59,Оцінки - Шевчук Богдан | LMS Moodle at UCU,https://learn.ucu.edu.ua/grade/report/overview/index.php,77,0,link
2614,3521,3/23/2025,10:56:49,Machine Learning (2.24-25.PKN24/M): Assignment 4. Regularisation | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=96875,7,0,link
2615,3521,3/23/2025,10:56:46,Machine Learning (2.24-25.PKN24/M): Assignment 4. Regularisation | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=96875,7,0,form_submit
2616,395,3/23/2025,10:55:51,Увійдіть на сайт | LMS Moodle at UCU,https://learn.ucu.edu.ua/login/index.php,48,1,link
2617,3550,3/23/2025,10:55:47,🎓Data Streaming with Kafka — Школа цілісного розвитку УКУ,https://study.ucu.edu.ua/course/data-streaming-with-kafka/lesson/syllabus-1,4,0,reload
2618,3521,3/23/2025,10:55:47,Machine Learning (2.24-25.PKN24/M): Assignment 4. Regularisation | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=96875,7,0,reload
2619,3688,3/23/2025,10:55:47,2025 Practice Regularisation.ipynb - Colab,https://colab.research.google.com/drive/1I5kcJtoGAAdujWMWVEdpbJumhOvpUFOC?usp=sharing,2,0,reload
2620,3697,3/23/2025,10:55:39,Bohdan_Shevchuk_HW4.ipynb - Colab,https://colab.research.google.com/drive/116eyA5-WKqjJKAlSDJle5Ni6iPMOeO-a#scrollTo=gCUvnKxZXTul,3,0,reload
2621,3697,3/21/2025,19:59:16,Bohdan_Shevchuk_HW4.ipynb - Colab,https://colab.research.google.com/drive/116eyA5-WKqjJKAlSDJle5Ni6iPMOeO-a#scrollTo=gCUvnKxZXTul,3,0,link
2622,3696,3/21/2025,19:59:09,Bohdan_Shevchuk_HW4.ipynb - Colab,https://colab.research.google.com/drive/116eyA5-WKqjJKAlSDJle5Ni6iPMOeO-a#scrollTo=AemDh_p9lhpg,9,0,link
2623,3695,3/21/2025,19:58:53,Bohdan_Shevchuk_HW4.ipynb - Colab,https://colab.research.google.com/drive/116eyA5-WKqjJKAlSDJle5Ni6iPMOeO-a#scrollTo=wptpa5-JBUbu,7,0,link
2624,3693,3/21/2025,19:58:10,"Копия блокнота ""4RegularisationHW.ipynb"" - Colab",https://colab.research.google.com/drive/116eyA5-WKqjJKAlSDJle5Ni6iPMOeO-a,2,0,link
2625,2681,3/21/2025,19:58:06,"Копия блокнота ""4RegularisationHW.ipynb"" - Colab",https://drive.google.com/drive/search?q=owner:me%20(type:application/vnd.google.colaboratory%20||%20type:application/vnd.google.colab),1,0,link
2626,2680,3/21/2025,19:58:04,Google Drive,https://drive.google.com/drive/search?q=owner%3Ame%20(type%3Aapplication%2Fvnd.google.colaboratory%20%7C%7C%20type%3Aapplication%2Fvnd.google.colab),1,0,link
2627,2679,3/21/2025,19:58:03,Google Drive,https://drive.google.com/drive/search?q=owner:me+(type:application/vnd.google.colaboratory+%7C%7C+type:application/vnd.google.colab),1,0,link
2628,3693,3/21/2025,19:57:51,"Копия блокнота ""4RegularisationHW.ipynb"" - Colab",https://colab.research.google.com/drive/116eyA5-WKqjJKAlSDJle5Ni6iPMOeO-a,2,0,link
2629,3692,3/21/2025,19:57:40,4RegularisationHW.ipynb - Colab,https://colab.research.google.com/drive/1t-lxG8bNfgSk-MhnkP5nmwjTsQAUxAyu?usp=sharing#scrollTo=wptpa5-JBUbu,1,0,link
2630,3691,3/21/2025,19:57:14,4RegularisationHW.ipynb - Colab,https://colab.research.google.com/drive/1t-lxG8bNfgSk-MhnkP5nmwjTsQAUxAyu?usp=sharing#scrollTo=jdZkblZW7bEp,1,0,link
2631,3690,3/21/2025,19:57:14,4RegularisationHW.ipynb - Colab,https://colab.research.google.com/drive/1t-lxG8bNfgSk-MhnkP5nmwjTsQAUxAyu?usp=sharing#scrollTo=e8vbLtls2fJz,1,0,link
2632,3689,3/21/2025,19:56:06,4RegularisationHW.ipynb - Colab,https://colab.research.google.com/drive/1t-lxG8bNfgSk-MhnkP5nmwjTsQAUxAyu?usp=sharing,1,0,link
2633,3521,3/21/2025,19:55:55,Machine Learning (2.24-25.PKN24/M): Assignment 4. Regularisation | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=96875,7,0,link
2634,3688,3/21/2025,19:55:53,2025 Practice Regularisation.ipynb - Colab,https://colab.research.google.com/drive/1I5kcJtoGAAdujWMWVEdpbJumhOvpUFOC?usp=sharing,2,0,link
2635,3687,3/21/2025,19:55:48,Machine Learning (2.24-25.PKN24/M): Practice Regularisation | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/url/view.php?id=96872,1,0,link
2636,3685,3/21/2025,19:55:41,Machine Learning (2.24-25.PKN24/M): Assignment 3. Deep Learning - Редагувати відповідь | LMS Moodle at UCU,https://learn.ucu.edu.ua/mod/assign/view.php?id=95190&action=editsubmission,2,0,form_submit
